vset	V(vcell+)	V(vcell-)	I(R3)
1.549999999999940e+00	6.513050e-01	-5.936476e-02	7.749981e+00
1.550999999999940e+00	6.512291e-01	-5.943212e-02	7.754981e+00
1.551999999999940e+00	6.511530e-01	-5.949957e-02	7.759981e+00
1.552999999999940e+00	6.510768e-01	-5.956711e-02	7.764981e+00
1.553999999999940e+00	6.510005e-01	-5.963474e-02	7.769981e+00
1.554999999999940e+00	6.509241e-01	-5.970246e-02	7.774981e+00
1.555999999999939e+00	6.508476e-01	-5.977027e-02	7.779981e+00
1.556999999999939e+00	6.507710e-01	-5.983819e-02	7.784981e+00
1.557999999999939e+00	6.506943e-01	-5.990618e-02	7.789981e+00
1.558999999999939e+00	6.506174e-01	-5.997427e-02	7.794981e+00
1.559999999999939e+00	6.505404e-01	-6.004246e-02	7.799981e+00
1.560999999999939e+00	6.504633e-01	-6.011073e-02	7.804981e+00
1.561999999999939e+00	6.503861e-01	-6.017911e-02	7.809981e+00
1.562999999999939e+00	6.503088e-01	-6.024757e-02	7.814981e+00
1.563999999999939e+00	6.502314e-01	-6.031613e-02	7.819981e+00
1.564999999999938e+00	6.501538e-01	-6.038478e-02	7.824981e+00
1.565999999999938e+00	6.500762e-01	-6.045353e-02	7.829981e+00
1.566999999999938e+00	6.499984e-01	-6.052238e-02	7.834981e+00
1.567999999999938e+00	6.499205e-01	-6.059131e-02	7.839981e+00
1.568999999999938e+00	6.498424e-01	-6.066035e-02	7.844981e+00
1.569999999999938e+00	6.497644e-01	-6.072948e-02	7.849981e+00
1.570999999999938e+00	6.496861e-01	-6.079871e-02	7.854981e+00
1.571999999999938e+00	6.496077e-01	-6.086804e-02	7.859981e+00
1.572999999999938e+00	6.495292e-01	-6.093746e-02	7.864981e+00
1.573999999999937e+00	6.494506e-01	-6.100698e-02	7.869981e+00
1.574999999999937e+00	6.493719e-01	-6.107659e-02	7.874981e+00
1.575999999999937e+00	6.492930e-01	-6.114632e-02	7.879981e+00
1.576999999999937e+00	6.492141e-01	-6.121612e-02	7.884981e+00
1.577999999999937e+00	6.491350e-01	-6.128604e-02	7.889981e+00
1.578999999999937e+00	6.490558e-01	-6.135605e-02	7.894981e+00
1.579999999999937e+00	6.489764e-01	-6.142615e-02	7.899981e+00
1.580999999999937e+00	6.488969e-01	-6.149636e-02	7.904981e+00
1.581999999999937e+00	6.488174e-01	-6.156667e-02	7.909981e+00
1.582999999999936e+00	6.487377e-01	-6.163708e-02	7.914981e+00
1.583999999999936e+00	6.486579e-01	-6.170760e-02	7.919981e+00
1.584999999999936e+00	6.485779e-01	-6.177821e-02	7.924981e+00
1.585999999999936e+00	6.484978e-01	-6.184892e-02	7.929981e+00
1.586999999999936e+00	6.484176e-01	-6.191973e-02	7.934981e+00
1.587999999999936e+00	6.483372e-01	-6.199065e-02	7.939981e+00
1.588999999999936e+00	6.482568e-01	-6.206166e-02	7.944981e+00
1.589999999999936e+00	6.481763e-01	-6.213278e-02	7.949981e+00
1.590999999999936e+00	6.480955e-01	-6.220401e-02	7.954981e+00
1.591999999999935e+00	6.480147e-01	-6.227534e-02	7.959980e+00
1.592999999999935e+00	6.479337e-01	-6.234677e-02	7.964981e+00
1.593999999999935e+00	6.478527e-01	-6.241830e-02	7.969981e+00
1.594999999999935e+00	6.477714e-01	-6.248995e-02	7.974981e+00
1.595999999999935e+00	6.476901e-01	-6.256168e-02	7.979980e+00
1.596999999999935e+00	6.476086e-01	-6.263354e-02	7.984981e+00
1.597999999999935e+00	6.475270e-01	-6.270549e-02	7.989981e+00
1.598999999999935e+00	6.474452e-01	-6.277754e-02	7.994981e+00
1.599999999999935e+00	6.473634e-01	-6.284971e-02	7.999980e+00
1.600999999999934e+00	6.472813e-01	-6.292199e-02	8.004981e+00
1.601999999999934e+00	6.471992e-01	-6.299436e-02	8.009980e+00
1.602999999999934e+00	6.471170e-01	-6.306685e-02	8.014980e+00
1.603999999999934e+00	6.470345e-01	-6.313945e-02	8.019980e+00
1.604999999999934e+00	6.469520e-01	-6.321214e-02	8.024981e+00
1.605999999999934e+00	6.468694e-01	-6.328496e-02	8.029981e+00
1.606999999999934e+00	6.467865e-01	-6.335787e-02	8.034981e+00
1.607999999999934e+00	6.467036e-01	-6.343090e-02	8.039981e+00
1.608999999999934e+00	6.466205e-01	-6.350404e-02	8.044981e+00
1.609999999999933e+00	6.465373e-01	-6.357729e-02	8.049980e+00
1.610999999999933e+00	6.464540e-01	-6.365065e-02	8.054980e+00
1.611999999999933e+00	6.463705e-01	-6.372412e-02	8.059980e+00
1.612999999999933e+00	6.462868e-01	-6.379769e-02	8.064981e+00
1.613999999999933e+00	6.462031e-01	-6.387138e-02	8.069981e+00
1.614999999999933e+00	6.461192e-01	-6.394518e-02	8.074981e+00
1.615999999999933e+00	6.460352e-01	-6.401909e-02	8.079981e+00
1.616999999999933e+00	6.459510e-01	-6.409313e-02	8.084981e+00
1.617999999999933e+00	6.458667e-01	-6.416726e-02	8.089980e+00
1.618999999999932e+00	6.457822e-01	-6.424151e-02	8.094980e+00
1.619999999999932e+00	6.456977e-01	-6.431588e-02	8.099980e+00
1.620999999999932e+00	6.456129e-01	-6.439036e-02	8.104980e+00
1.621999999999932e+00	6.455280e-01	-6.446496e-02	8.109981e+00
1.622999999999932e+00	6.454430e-01	-6.453966e-02	8.114981e+00
1.623999999999932e+00	6.453578e-01	-6.461449e-02	8.119981e+00
1.624999999999932e+00	6.452725e-01	-6.468943e-02	8.124981e+00
1.625999999999932e+00	6.451871e-01	-6.476448e-02	8.129980e+00
1.626999999999932e+00	6.451014e-01	-6.483966e-02	8.134980e+00
1.627999999999932e+00	6.450157e-01	-6.491495e-02	8.139980e+00
1.628999999999931e+00	6.449298e-01	-6.499036e-02	8.144980e+00
1.629999999999931e+00	6.448438e-01	-6.506588e-02	8.149981e+00
1.630999999999931e+00	6.447576e-01	-6.514153e-02	8.154981e+00
1.631999999999931e+00	6.446713e-01	-6.521728e-02	8.159981e+00
1.632999999999931e+00	6.445848e-01	-6.529316e-02	8.164981e+00
1.633999999999931e+00	6.444982e-01	-6.536916e-02	8.169980e+00
1.634999999999931e+00	6.444114e-01	-6.544529e-02	8.174980e+00
1.635999999999931e+00	6.443245e-01	-6.552152e-02	8.179980e+00
1.636999999999931e+00	6.442374e-01	-6.559788e-02	8.184980e+00
1.637999999999930e+00	6.441501e-01	-6.567436e-02	8.189981e+00
1.638999999999930e+00	6.440628e-01	-6.575097e-02	8.194981e+00
1.639999999999930e+00	6.439753e-01	-6.582769e-02	8.199981e+00
1.640999999999930e+00	6.438876e-01	-6.590454e-02	8.204980e+00
1.641999999999930e+00	6.437997e-01	-6.598151e-02	8.209980e+00
1.642999999999930e+00	6.437117e-01	-6.605861e-02	8.214980e+00
1.643999999999930e+00	6.436236e-01	-6.613582e-02	8.219980e+00
1.644999999999930e+00	6.435353e-01	-6.621316e-02	8.224980e+00
1.645999999999930e+00	6.434469e-01	-6.629062e-02	8.229980e+00
1.646999999999929e+00	6.433582e-01	-6.636822e-02	8.234981e+00
1.647999999999929e+00	6.432695e-01	-6.644594e-02	8.239981e+00
1.648999999999929e+00	6.431805e-01	-6.652378e-02	8.244980e+00
1.649999999999929e+00	6.430915e-01	-6.660175e-02	8.249980e+00
1.650999999999929e+00	6.430022e-01	-6.667985e-02	8.254980e+00
1.651999999999929e+00	6.429129e-01	-6.675807e-02	8.259980e+00
1.652999999999929e+00	6.428233e-01	-6.683643e-02	8.264980e+00
1.653999999999929e+00	6.427336e-01	-6.691491e-02	8.269980e+00
1.654999999999929e+00	6.426437e-01	-6.699351e-02	8.274981e+00
1.655999999999928e+00	6.425536e-01	-6.707225e-02	8.279981e+00
1.656999999999928e+00	6.424634e-01	-6.715112e-02	8.284980e+00
1.657999999999928e+00	6.423731e-01	-6.723012e-02	8.289980e+00
1.658999999999928e+00	6.422825e-01	-6.730925e-02	8.294980e+00
1.659999999999928e+00	6.421918e-01	-6.738850e-02	8.299980e+00
1.660999999999928e+00	6.421010e-01	-6.746790e-02	8.304980e+00
1.661999999999928e+00	6.420100e-01	-6.754743e-02	8.309980e+00
1.662999999999928e+00	6.419188e-01	-6.762708e-02	8.314981e+00
1.663999999999928e+00	6.418274e-01	-6.770688e-02	8.319981e+00
1.664999999999927e+00	6.417359e-01	-6.778681e-02	8.324980e+00
1.665999999999927e+00	6.416442e-01	-6.786686e-02	8.329980e+00
1.666999999999927e+00	6.415523e-01	-6.794705e-02	8.334980e+00
1.667999999999927e+00	6.414603e-01	-6.802738e-02	8.339980e+00
1.668999999999927e+00	6.413681e-01	-6.810784e-02	8.344980e+00
1.669999999999927e+00	6.412757e-01	-6.818844e-02	8.349980e+00
1.670999999999927e+00	6.411831e-01	-6.826918e-02	8.354980e+00
1.671999999999927e+00	6.410905e-01	-6.835005e-02	8.359981e+00
1.672999999999927e+00	6.409975e-01	-6.843106e-02	8.364980e+00
1.673999999999926e+00	6.409045e-01	-6.851222e-02	8.369980e+00
1.674999999999926e+00	6.408113e-01	-6.859351e-02	8.374980e+00
1.675999999999926e+00	6.407178e-01	-6.867494e-02	8.379980e+00
1.676999999999926e+00	6.406242e-01	-6.875651e-02	8.384980e+00
1.677999999999926e+00	6.405305e-01	-6.883822e-02	8.389980e+00
1.678999999999926e+00	6.404365e-01	-6.892006e-02	8.394980e+00
1.679999999999926e+00	6.403424e-01	-6.900205e-02	8.399981e+00
1.680999999999926e+00	6.402481e-01	-6.908419e-02	8.404980e+00
1.681999999999926e+00	6.401536e-01	-6.916646e-02	8.409980e+00
1.682999999999925e+00	6.400590e-01	-6.924888e-02	8.414980e+00
1.683999999999925e+00	6.399641e-01	-6.933144e-02	8.419980e+00
1.684999999999925e+00	6.398691e-01	-6.941415e-02	8.424980e+00
1.685999999999925e+00	6.397739e-01	-6.949700e-02	8.429980e+00
1.686999999999925e+00	6.396785e-01	-6.958000e-02	8.434980e+00
1.687999999999925e+00	6.395829e-01	-6.966314e-02	8.439980e+00
1.688999999999925e+00	6.394872e-01	-6.974643e-02	8.444980e+00
1.689999999999925e+00	6.393912e-01	-6.982987e-02	8.449980e+00
1.690999999999925e+00	6.392951e-01	-6.991346e-02	8.454980e+00
1.691999999999924e+00	6.391988e-01	-6.999718e-02	8.459980e+00
1.692999999999924e+00	6.391023e-01	-7.008107e-02	8.464980e+00
1.693999999999924e+00	6.390056e-01	-7.016510e-02	8.469980e+00
1.694999999999924e+00	6.389087e-01	-7.024929e-02	8.474980e+00
1.695999999999924e+00	6.388116e-01	-7.033361e-02	8.479980e+00
1.696999999999924e+00	6.387144e-01	-7.041810e-02	8.484980e+00
1.697999999999924e+00	6.386169e-01	-7.050274e-02	8.489980e+00
1.698999999999924e+00	6.385193e-01	-7.058752e-02	8.494980e+00
1.699999999999924e+00	6.384215e-01	-7.067245e-02	8.499980e+00
1.700999999999923e+00	6.383234e-01	-7.075755e-02	8.504980e+00
1.701999999999923e+00	6.382252e-01	-7.084280e-02	8.509980e+00
1.702999999999923e+00	6.381268e-01	-7.092820e-02	8.514980e+00
1.703999999999923e+00	6.380281e-01	-7.101375e-02	8.519979e+00
1.704999999999923e+00	6.379293e-01	-7.109947e-02	8.524980e+00
1.705999999999923e+00	6.378303e-01	-7.118534e-02	8.529980e+00
1.706999999999923e+00	6.377311e-01	-7.127137e-02	8.534980e+00
1.707999999999923e+00	6.376317e-01	-7.135755e-02	8.539980e+00
1.708999999999923e+00	6.375321e-01	-7.144390e-02	8.544980e+00
1.709999999999922e+00	6.374323e-01	-7.153039e-02	8.549980e+00
1.710999999999922e+00	6.373323e-01	-7.161706e-02	8.554980e+00
1.711999999999922e+00	6.372320e-01	-7.170388e-02	8.559979e+00
1.712999999999922e+00	6.371316e-01	-7.179087e-02	8.564980e+00
1.713999999999922e+00	6.370310e-01	-7.187802e-02	8.569980e+00
1.714999999999922e+00	6.369301e-01	-7.196532e-02	8.574980e+00
1.715999999999922e+00	6.368291e-01	-7.205280e-02	8.579980e+00
1.716999999999922e+00	6.367278e-01	-7.214043e-02	8.584980e+00
1.717999999999922e+00	6.366264e-01	-7.222822e-02	8.589980e+00
1.718999999999921e+00	6.365247e-01	-7.231619e-02	8.594980e+00
1.719999999999921e+00	6.364228e-01	-7.240433e-02	8.599979e+00
1.720999999999921e+00	6.363207e-01	-7.249262e-02	8.604980e+00
1.721999999999921e+00	6.362184e-01	-7.258109e-02	8.609980e+00
1.722999999999921e+00	6.361158e-01	-7.266971e-02	8.614980e+00
1.723999999999921e+00	6.360132e-01	-7.275852e-02	8.619980e+00
1.724999999999921e+00	6.359102e-01	-7.284748e-02	8.624980e+00
1.725999999999921e+00	6.358070e-01	-7.293662e-02	8.629980e+00
1.726999999999921e+00	6.357036e-01	-7.302593e-02	8.634980e+00
1.727999999999920e+00	6.356000e-01	-7.311542e-02	8.639979e+00
1.728999999999920e+00	6.354962e-01	-7.320506e-02	8.644979e+00
1.729999999999920e+00	6.353921e-01	-7.329489e-02	8.649980e+00
1.730999999999920e+00	6.352879e-01	-7.338489e-02	8.654980e+00
1.731999999999920e+00	6.351834e-01	-7.347506e-02	8.659980e+00
1.732999999999920e+00	6.350787e-01	-7.356541e-02	8.664980e+00
1.733999999999920e+00	6.349738e-01	-7.365593e-02	8.669980e+00
1.734999999999920e+00	6.348686e-01	-7.374663e-02	8.674979e+00
1.735999999999920e+00	6.347632e-01	-7.383751e-02	8.679979e+00
1.736999999999919e+00	6.346576e-01	-7.392856e-02	8.684979e+00
1.737999999999919e+00	6.345518e-01	-7.401979e-02	8.689980e+00
1.738999999999919e+00	6.344457e-01	-7.411120e-02	8.694980e+00
1.739999999999919e+00	6.343394e-01	-7.420279e-02	8.699980e+00
1.740999999999919e+00	6.342329e-01	-7.429457e-02	8.704980e+00
1.741999999999919e+00	6.341261e-01	-7.438651e-02	8.709980e+00
1.742999999999919e+00	6.340191e-01	-7.447866e-02	8.714979e+00
1.743999999999919e+00	6.339119e-01	-7.457098e-02	8.719979e+00
1.744999999999919e+00	6.338044e-01	-7.466348e-02	8.724979e+00
1.745999999999919e+00	6.336967e-01	-7.475616e-02	8.729980e+00
1.746999999999918e+00	6.335888e-01	-7.484904e-02	8.734980e+00
1.747999999999918e+00	6.334806e-01	-7.494210e-02	8.739980e+00
1.748999999999918e+00	6.333722e-01	-7.503534e-02	8.744980e+00
1.749999999999918e+00	6.332635e-01	-7.512877e-02	8.749980e+00
1.750999999999918e+00	6.331546e-01	-7.522240e-02	8.754979e+00
1.751999999999918e+00	6.330455e-01	-7.531621e-02	8.759979e+00
1.752999999999918e+00	6.329361e-01	-7.541021e-02	8.764979e+00
1.753999999999918e+00	6.328264e-01	-7.550440e-02	8.769979e+00
1.754999999999918e+00	6.327166e-01	-7.559878e-02	8.774980e+00
1.755999999999917e+00	6.326064e-01	-7.569336e-02	8.779980e+00
1.756999999999917e+00	6.324961e-01	-7.578813e-02	8.784980e+00
1.757999999999917e+00	6.323854e-01	-7.588310e-02	8.789980e+00
1.758999999999917e+00	6.322746e-01	-7.597826e-02	8.794979e+00
1.759999999999917e+00	6.321634e-01	-7.607362e-02	8.799979e+00
1.760999999999917e+00	6.320521e-01	-7.616916e-02	8.804979e+00
1.761999999999917e+00	6.319404e-01	-7.626492e-02	8.809979e+00
1.762999999999917e+00	6.318285e-01	-7.636087e-02	8.814980e+00
1.763999999999917e+00	6.317164e-01	-7.645701e-02	8.819980e+00
1.764999999999916e+00	6.316040e-01	-7.655336e-02	8.824980e+00
1.765999999999916e+00	6.314912e-01	-7.664991e-02	8.829980e+00
1.766999999999916e+00	6.313784e-01	-7.674666e-02	8.834979e+00
1.767999999999916e+00	6.312652e-01	-7.684361e-02	8.839979e+00
1.768999999999916e+00	6.311517e-01	-7.694077e-02	8.844979e+00
1.769999999999916e+00	6.310380e-01	-7.703814e-02	8.849979e+00
1.770999999999916e+00	6.309240e-01	-7.713571e-02	8.854980e+00
1.771999999999916e+00	6.308097e-01	-7.723348e-02	8.859980e+00
1.772999999999916e+00	6.306952e-01	-7.733146e-02	8.864980e+00
1.773999999999915e+00	6.305804e-01	-7.742965e-02	8.869979e+00
1.774999999999915e+00	6.304653e-01	-7.752804e-02	8.874979e+00
1.775999999999915e+00	6.303500e-01	-7.762666e-02	8.879979e+00
1.776999999999915e+00	6.302344e-01	-7.772548e-02	8.884979e+00
1.777999999999915e+00	6.301185e-01	-7.782451e-02	8.889979e+00
1.778999999999915e+00	6.300024e-01	-7.792375e-02	8.894979e+00
1.779999999999915e+00	6.298859e-01	-7.802322e-02	8.899980e+00
1.780999999999915e+00	6.297692e-01	-7.812288e-02	8.904980e+00
1.781999999999915e+00	6.296522e-01	-7.822279e-02	8.909979e+00
1.782999999999914e+00	6.295350e-01	-7.832289e-02	8.914979e+00
1.783999999999914e+00	6.294174e-01	-7.842321e-02	8.919979e+00
1.784999999999914e+00	6.292995e-01	-7.852375e-02	8.924979e+00
1.785999999999914e+00	6.291814e-01	-7.862452e-02	8.929979e+00
1.786999999999914e+00	6.290630e-01	-7.872550e-02	8.934979e+00
1.787999999999914e+00	6.289443e-01	-7.882670e-02	8.939980e+00
1.788999999999914e+00	6.288252e-01	-7.892814e-02	8.944980e+00
1.789999999999914e+00	6.287060e-01	-7.902979e-02	8.949979e+00
1.790999999999914e+00	6.285864e-01	-7.913166e-02	8.954979e+00
1.791999999999913e+00	6.284665e-01	-7.923377e-02	8.959979e+00
1.792999999999913e+00	6.283463e-01	-7.933608e-02	8.964979e+00
1.793999999999913e+00	6.282259e-01	-7.943865e-02	8.969979e+00
1.794999999999913e+00	6.281051e-01	-7.954144e-02	8.974979e+00
1.795999999999913e+00	6.279840e-01	-7.964444e-02	8.979980e+00
1.796999999999913e+00	6.278627e-01	-7.974769e-02	8.984980e+00
1.797999999999913e+00	6.277410e-01	-7.985117e-02	8.989979e+00
1.798999999999913e+00	6.276190e-01	-7.995488e-02	8.994979e+00
1.799999999999913e+00	6.274967e-01	-8.005882e-02	8.999979e+00
1.800999999999912e+00	6.273742e-01	-8.016300e-02	9.004979e+00
1.801999999999912e+00	6.272512e-01	-8.026742e-02	9.009979e+00
1.802999999999912e+00	6.271280e-01	-8.037207e-02	9.014979e+00
1.803999999999912e+00	6.270045e-01	-8.047696e-02	9.019979e+00
1.804999999999912e+00	6.268806e-01	-8.058209e-02	9.024980e+00
1.805999999999912e+00	6.267565e-01	-8.068746e-02	9.029979e+00
1.806999999999912e+00	6.266320e-01	-8.079308e-02	9.034979e+00
1.807999999999912e+00	6.265073e-01	-8.089893e-02	9.039979e+00
1.808999999999912e+00	6.263822e-01	-8.100502e-02	9.044979e+00
1.809999999999911e+00	6.262567e-01	-8.111138e-02	9.049979e+00
1.810999999999911e+00	6.261309e-01	-8.121797e-02	9.054979e+00
1.811999999999911e+00	6.260049e-01	-8.132479e-02	9.059979e+00
1.812999999999911e+00	6.258785e-01	-8.143188e-02	9.064980e+00
1.813999999999911e+00	6.257517e-01	-8.153922e-02	9.069979e+00
1.814999999999911e+00	6.256247e-01	-8.164680e-02	9.074979e+00
1.815999999999911e+00	6.254973e-01	-8.175464e-02	9.079979e+00
1.816999999999911e+00	6.253695e-01	-8.186273e-02	9.084979e+00
1.817999999999911e+00	6.252415e-01	-8.197109e-02	9.089979e+00
1.818999999999910e+00	6.251131e-01	-8.207968e-02	9.094979e+00
1.819999999999910e+00	6.249843e-01	-8.218853e-02	9.099979e+00
1.820999999999910e+00	6.248552e-01	-8.229765e-02	9.104979e+00
1.821999999999910e+00	6.247258e-01	-8.240703e-02	9.109979e+00
1.822999999999910e+00	6.245960e-01	-8.251666e-02	9.114979e+00
1.823999999999910e+00	6.244659e-01	-8.262656e-02	9.119979e+00
1.824999999999910e+00	6.243355e-01	-8.273671e-02	9.124979e+00
1.825999999999910e+00	6.242046e-01	-8.284714e-02	9.129979e+00
1.826999999999910e+00	6.240734e-01	-8.295783e-02	9.134979e+00
1.827999999999909e+00	6.239420e-01	-8.306878e-02	9.139979e+00
1.828999999999909e+00	6.238101e-01	-8.318000e-02	9.144979e+00
1.829999999999909e+00	6.236778e-01	-8.329148e-02	9.149979e+00
1.830999999999909e+00	6.235452e-01	-8.340325e-02	9.154979e+00
1.831999999999909e+00	6.234123e-01	-8.351528e-02	9.159979e+00
1.832999999999909e+00	6.232790e-01	-8.362759e-02	9.164979e+00
1.833999999999909e+00	6.231453e-01	-8.374016e-02	9.169979e+00
1.834999999999909e+00	6.230112e-01	-8.385302e-02	9.174979e+00
1.835999999999909e+00	6.228768e-01	-8.396615e-02	9.179979e+00
1.836999999999908e+00	6.227421e-01	-8.407956e-02	9.184978e+00
1.837999999999908e+00	6.226069e-01	-8.419325e-02	9.189979e+00
1.838999999999908e+00	6.224713e-01	-8.430722e-02	9.194979e+00
1.839999999999908e+00	6.223354e-01	-8.442146e-02	9.199979e+00
1.840999999999908e+00	6.221991e-01	-8.453600e-02	9.204979e+00
1.841999999999908e+00	6.220624e-01	-8.465082e-02	9.209979e+00
1.842999999999908e+00	6.219254e-01	-8.476593e-02	9.214979e+00
1.843999999999908e+00	6.217880e-01	-8.488134e-02	9.219979e+00
1.844999999999908e+00	6.216502e-01	-8.499701e-02	9.224978e+00
1.845999999999907e+00	6.215119e-01	-8.511297e-02	9.229979e+00
1.846999999999907e+00	6.213734e-01	-8.522923e-02	9.234979e+00
1.847999999999907e+00	6.212344e-01	-8.534580e-02	9.239979e+00
1.848999999999907e+00	6.210949e-01	-8.546265e-02	9.244979e+00
1.849999999999907e+00	6.209552e-01	-8.557980e-02	9.249979e+00
1.850999999999907e+00	6.208150e-01	-8.569724e-02	9.254979e+00
1.851999999999907e+00	6.206744e-01	-8.581499e-02	9.259979e+00
1.852999999999907e+00	6.205334e-01	-8.593302e-02	9.264978e+00
1.853999999999907e+00	6.203920e-01	-8.605138e-02	9.269979e+00
1.854999999999907e+00	6.202502e-01	-8.617002e-02	9.274979e+00
1.855999999999906e+00	6.201079e-01	-8.628897e-02	9.279979e+00
1.856999999999906e+00	6.199653e-01	-8.640823e-02	9.284979e+00
1.857999999999906e+00	6.198223e-01	-8.652779e-02	9.289979e+00
1.858999999999906e+00	6.196788e-01	-8.664768e-02	9.294979e+00
1.859999999999906e+00	6.195349e-01	-8.676787e-02	9.299979e+00
1.860999999999906e+00	6.193906e-01	-8.688837e-02	9.304978e+00
1.861999999999906e+00	6.192459e-01	-8.700916e-02	9.309978e+00
1.862999999999906e+00	6.191007e-01	-8.713029e-02	9.314979e+00
1.863999999999906e+00	6.189551e-01	-8.725174e-02	9.319979e+00
1.864999999999905e+00	6.188092e-01	-8.737350e-02	9.324979e+00
1.865999999999905e+00	6.186627e-01	-8.749558e-02	9.329979e+00
1.866999999999905e+00	6.185158e-01	-8.761798e-02	9.334979e+00
1.867999999999905e+00	6.183685e-01	-8.774070e-02	9.339978e+00
1.868999999999905e+00	6.182207e-01	-8.786375e-02	9.344978e+00
1.869999999999905e+00	6.180725e-01	-8.798712e-02	9.349978e+00
1.870999999999905e+00	6.179239e-01	-8.811083e-02	9.354979e+00
1.871999999999905e+00	6.177748e-01	-8.823486e-02	9.359979e+00
1.872999999999905e+00	6.176252e-01	-8.835924e-02	9.364979e+00
1.873999999999904e+00	6.174752e-01	-8.848391e-02	9.369979e+00
1.874999999999904e+00	6.173248e-01	-8.860896e-02	9.374979e+00
1.875999999999904e+00	6.171738e-01	-8.873433e-02	9.379978e+00
1.876999999999904e+00	6.170225e-01	-8.886003e-02	9.384978e+00
1.877999999999904e+00	6.168706e-01	-8.898606e-02	9.389978e+00
1.878999999999904e+00	6.167183e-01	-8.911246e-02	9.394979e+00
1.879999999999904e+00	6.165655e-01	-8.923917e-02	9.399979e+00
1.880999999999904e+00	6.164122e-01	-8.936624e-02	9.404979e+00
1.881999999999904e+00	6.162585e-01	-8.949366e-02	9.409979e+00
1.882999999999903e+00	6.161043e-01	-8.962142e-02	9.414979e+00
1.883999999999903e+00	6.159496e-01	-8.974954e-02	9.419978e+00
1.884999999999903e+00	6.157945e-01	-8.987801e-02	9.424978e+00
1.885999999999903e+00	6.156388e-01	-9.000682e-02	9.429978e+00
1.886999999999903e+00	6.154826e-01	-9.013600e-02	9.434978e+00
1.887999999999903e+00	6.153260e-01	-9.026552e-02	9.439979e+00
1.888999999999903e+00	6.151689e-01	-9.039541e-02	9.444979e+00
1.889999999999903e+00	6.150113e-01	-9.052566e-02	9.449979e+00
1.890999999999903e+00	6.148531e-01	-9.065627e-02	9.454979e+00
1.891999999999902e+00	6.146945e-01	-9.078722e-02	9.459978e+00
1.892999999999902e+00	6.145354e-01	-9.091857e-02	9.464978e+00
1.893999999999902e+00	6.143758e-01	-9.105027e-02	9.469978e+00
1.894999999999902e+00	6.142156e-01	-9.118234e-02	9.474978e+00
1.895999999999902e+00	6.140550e-01	-9.131479e-02	9.479979e+00
1.896999999999902e+00	6.138937e-01	-9.144760e-02	9.484979e+00
1.897999999999902e+00	6.137320e-01	-9.158079e-02	9.489979e+00
1.898999999999902e+00	6.135699e-01	-9.171435e-02	9.494979e+00
1.899999999999902e+00	6.134071e-01	-9.184830e-02	9.499978e+00
1.900999999999901e+00	6.132438e-01	-9.198263e-02	9.504978e+00
1.901999999999901e+00	6.130800e-01	-9.211732e-02	9.509978e+00
1.902999999999901e+00	6.129157e-01	-9.225240e-02	9.514978e+00
1.903999999999901e+00	6.127508e-01	-9.238788e-02	9.519979e+00
1.904999999999901e+00	6.125854e-01	-9.252375e-02	9.524979e+00
1.905999999999901e+00	6.124194e-01	-9.266000e-02	9.529979e+00
1.906999999999901e+00	6.122529e-01	-9.279665e-02	9.534979e+00
1.907999999999901e+00	6.120858e-01	-9.293368e-02	9.539978e+00
1.908999999999901e+00	6.119182e-01	-9.307111e-02	9.544978e+00
1.909999999999900e+00	6.117500e-01	-9.320893e-02	9.549978e+00
1.910999999999900e+00	6.115813e-01	-9.334716e-02	9.554978e+00
1.911999999999900e+00	6.114119e-01	-9.348579e-02	9.559978e+00
1.912999999999900e+00	6.112421e-01	-9.362483e-02	9.564979e+00
1.913999999999900e+00	6.110716e-01	-9.376428e-02	9.569979e+00
1.914999999999900e+00	6.109006e-01	-9.390411e-02	9.574978e+00
1.915999999999900e+00	6.107290e-01	-9.404438e-02	9.579978e+00
1.916999999999900e+00	6.105568e-01	-9.418504e-02	9.584978e+00
1.917999999999900e+00	6.103840e-01	-9.432612e-02	9.589978e+00
1.918999999999899e+00	6.102107e-01	-9.446761e-02	9.594978e+00
1.919999999999899e+00	6.100368e-01	-9.460952e-02	9.599978e+00
1.920999999999899e+00	6.098622e-01	-9.475186e-02	9.604979e+00
1.921999999999899e+00	6.096871e-01	-9.489461e-02	9.609979e+00
1.922999999999899e+00	6.095114e-01	-9.503779e-02	9.614978e+00
1.923999999999899e+00	6.093350e-01	-9.518141e-02	9.619978e+00
1.924999999999899e+00	6.091580e-01	-9.532543e-02	9.624978e+00
1.925999999999899e+00	6.089805e-01	-9.546988e-02	9.629978e+00
1.926999999999899e+00	6.088023e-01	-9.561479e-02	9.634978e+00
1.927999999999898e+00	6.086235e-01	-9.576011e-02	9.639978e+00
1.928999999999898e+00	6.084441e-01	-9.590587e-02	9.644979e+00
1.929999999999898e+00	6.082640e-01	-9.605207e-02	9.649979e+00
1.930999999999898e+00	6.080833e-01	-9.619872e-02	9.654978e+00
1.931999999999898e+00	6.079020e-01	-9.634581e-02	9.659978e+00
1.932999999999898e+00	6.077200e-01	-9.649335e-02	9.664978e+00
1.933999999999898e+00	6.075374e-01	-9.664133e-02	9.669978e+00
1.934999999999898e+00	6.073541e-01	-9.678977e-02	9.674978e+00
1.935999999999898e+00	6.071702e-01	-9.693865e-02	9.679978e+00
1.936999999999897e+00	6.069857e-01	-9.708798e-02	9.684978e+00
