vset	V(vmeas)	I(R3)
2.065999999999883e+00	6.968290e-01	1.032998e+01
2.066999999999883e+00	6.967410e-01	1.033498e+01
2.067999999999883e+00	6.966524e-01	1.033998e+01
2.068999999999883e+00	6.965629e-01	1.034498e+01
2.069999999999883e+00	6.964727e-01	1.034998e+01
2.070999999999883e+00	6.963817e-01	1.035498e+01
2.071999999999883e+00	6.962900e-01	1.035998e+01
2.072999999999883e+00	6.961973e-01	1.036498e+01
2.073999999999883e+00	6.961039e-01	1.036998e+01
2.074999999999882e+00	6.960096e-01	1.037498e+01
2.075999999999882e+00	6.959146e-01	1.037998e+01
2.076999999999882e+00	6.958186e-01	1.038498e+01
2.077999999999882e+00	6.957218e-01	1.038998e+01
2.078999999999882e+00	6.956242e-01	1.039498e+01
2.079999999999882e+00	6.955256e-01	1.039998e+01
2.080999999999882e+00	6.954262e-01	1.040498e+01
2.081999999999882e+00	6.953259e-01	1.040998e+01
2.082999999999882e+00	6.952246e-01	1.041498e+01
2.083999999999882e+00	6.951225e-01	1.041998e+01
2.084999999999881e+00	6.950194e-01	1.042498e+01
2.085999999999881e+00	6.949153e-01	1.042998e+01
2.086999999999881e+00	6.948103e-01	1.043498e+01
2.087999999999881e+00	6.947043e-01	1.043998e+01
2.088999999999881e+00	6.945973e-01	1.044498e+01
2.089999999999881e+00	6.944894e-01	1.044998e+01
2.090999999999881e+00	6.943803e-01	1.045498e+01
2.091999999999881e+00	6.942703e-01	1.045998e+01
2.092999999999881e+00	6.941593e-01	1.046498e+01
2.093999999999880e+00	6.940472e-01	1.046998e+01
2.094999999999880e+00	6.939340e-01	1.047498e+01
2.095999999999880e+00	6.938197e-01	1.047998e+01
2.096999999999880e+00	6.937044e-01	1.048498e+01
2.097999999999880e+00	6.935879e-01	1.048998e+01
2.098999999999880e+00	6.934703e-01	1.049498e+01
2.099999999999880e+00	6.933515e-01	1.049998e+01
2.100999999999880e+00	6.932316e-01	1.050498e+01
2.101999999999880e+00	6.931105e-01	1.050998e+01
2.102999999999879e+00	6.929883e-01	1.051498e+01
2.103999999999879e+00	6.928648e-01	1.051998e+01
2.104999999999879e+00	6.927401e-01	1.052498e+01
2.105999999999879e+00	6.926141e-01	1.052998e+01
2.106999999999879e+00	6.924869e-01	1.053498e+01
2.107999999999879e+00	6.923584e-01	1.053998e+01
2.108999999999879e+00	6.922286e-01	1.054498e+01
2.109999999999879e+00	6.920975e-01	1.054998e+01
2.110999999999879e+00	6.919650e-01	1.055498e+01
2.111999999999878e+00	6.918312e-01	1.055998e+01
2.112999999999878e+00	6.916960e-01	1.056498e+01
2.113999999999878e+00	6.915594e-01	1.056998e+01
2.114999999999878e+00	6.914214e-01	1.057498e+01
2.115999999999878e+00	6.912819e-01	1.057998e+01
2.116999999999878e+00	6.911410e-01	1.058498e+01
2.117999999999878e+00	6.909986e-01	1.058998e+01
2.118999999999878e+00	6.908547e-01	1.059498e+01
2.119999999999878e+00	6.907093e-01	1.059998e+01
2.120999999999877e+00	6.905623e-01	1.060498e+01
2.121999999999877e+00	6.904137e-01	1.060998e+01
2.122999999999877e+00	6.902635e-01	1.061498e+01
2.123999999999877e+00	6.901117e-01	1.061998e+01
2.124999999999877e+00	6.899582e-01	1.062498e+01
2.125999999999877e+00	6.898031e-01	1.062998e+01
2.126999999999877e+00	6.896462e-01	1.063498e+01
2.127999999999877e+00	6.894876e-01	1.063998e+01
2.128999999999877e+00	6.893272e-01	1.064498e+01
2.129999999999876e+00	6.891651e-01	1.064998e+01
2.130999999999876e+00	6.890010e-01	1.065498e+01
2.131999999999876e+00	6.888352e-01	1.065998e+01
2.132999999999876e+00	6.886674e-01	1.066498e+01
2.133999999999876e+00	6.884977e-01	1.066998e+01
2.134999999999876e+00	6.883261e-01	1.067498e+01
2.135999999999876e+00	6.881525e-01	1.067998e+01
2.136999999999876e+00	6.879768e-01	1.068498e+01
2.137999999999876e+00	6.877992e-01	1.068998e+01
2.138999999999875e+00	6.876193e-01	1.069498e+01
2.139999999999875e+00	6.874374e-01	1.069998e+01
2.140999999999875e+00	6.872532e-01	1.070498e+01
2.141999999999875e+00	6.870669e-01	1.070998e+01
2.142999999999875e+00	6.868783e-01	1.071498e+01
2.143999999999875e+00	6.866874e-01	1.071998e+01
2.144999999999875e+00	6.864941e-01	1.072498e+01
2.145999999999875e+00	6.862985e-01	1.072998e+01
2.146999999999875e+00	6.861004e-01	1.073498e+01
2.147999999999874e+00	6.858999e-01	1.073998e+01
2.148999999999874e+00	6.856968e-01	1.074498e+01
2.149999999999874e+00	6.854911e-01	1.074998e+01
2.150999999999874e+00	6.852829e-01	1.075498e+01
2.151999999999874e+00	6.850719e-01	1.075998e+01
2.152999999999874e+00	6.848582e-01	1.076498e+01
2.153999999999874e+00	6.846417e-01	1.076998e+01
2.154999999999874e+00	6.844223e-01	1.077498e+01
2.155999999999874e+00	6.842000e-01	1.077998e+01
2.156999999999873e+00	6.839749e-01	1.078498e+01
2.157999999999873e+00	6.837466e-01	1.078998e+01
2.158999999999873e+00	6.835152e-01	1.079498e+01
2.159999999999873e+00	6.832806e-01	1.079998e+01
2.160999999999873e+00	6.830429e-01	1.080498e+01
2.161999999999873e+00	6.828018e-01	1.080998e+01
2.162999999999873e+00	6.825573e-01	1.081498e+01
2.163999999999873e+00	6.823094e-01	1.081998e+01
2.164999999999873e+00	6.820579e-01	1.082498e+01
2.165999999999872e+00	6.818027e-01	1.082998e+01
2.166999999999872e+00	6.815439e-01	1.083498e+01
2.167999999999872e+00	6.812813e-01	1.083998e+01
2.168999999999872e+00	6.810148e-01	1.084498e+01
2.169999999999872e+00	6.807443e-01	1.084998e+01
2.170999999999872e+00	6.804697e-01	1.085498e+01
2.171999999999872e+00	6.801909e-01	1.085998e+01
2.172999999999872e+00	6.799078e-01	1.086498e+01
2.173999999999872e+00	6.796203e-01	1.086998e+01
2.174999999999871e+00	6.793283e-01	1.087498e+01
2.175999999999871e+00	6.790317e-01	1.087998e+01
2.176999999999871e+00	6.787302e-01	1.088498e+01
2.177999999999871e+00	6.784240e-01	1.088998e+01
2.178999999999871e+00	6.781126e-01	1.089498e+01
2.179999999999871e+00	6.777961e-01	1.089998e+01
2.180999999999871e+00	6.774743e-01	1.090498e+01
2.181999999999871e+00	6.771470e-01	1.090998e+01
2.182999999999871e+00	6.768141e-01	1.091498e+01
2.183999999999870e+00	6.764755e-01	1.091998e+01
2.184999999999870e+00	6.761308e-01	1.092498e+01
2.185999999999870e+00	6.757800e-01	1.092998e+01
2.186999999999870e+00	6.754228e-01	1.093498e+01
2.187999999999870e+00	6.750591e-01	1.093998e+01
2.188999999999870e+00	6.746887e-01	1.094498e+01
2.189999999999870e+00	6.743113e-01	1.094998e+01
2.190999999999870e+00	6.739268e-01	1.095498e+01
2.191999999999870e+00	6.735347e-01	1.095998e+01
2.192999999999869e+00	6.731350e-01	1.096498e+01
2.193999999999869e+00	6.727273e-01	1.096998e+01
2.194999999999869e+00	6.723115e-01	1.097498e+01
2.195999999999869e+00	6.718870e-01	1.097998e+01
2.196999999999869e+00	6.714538e-01	1.098498e+01
2.197999999999869e+00	6.710113e-01	1.098998e+01
2.198999999999869e+00	6.705594e-01	1.099498e+01
2.199999999999869e+00	6.700976e-01	1.099998e+01
2.200999999999869e+00	6.696254e-01	1.100498e+01
2.201999999999869e+00	6.691426e-01	1.100998e+01
2.202999999999868e+00	6.686487e-01	1.101498e+01
2.203999999999868e+00	6.681432e-01	1.101998e+01
2.204999999999868e+00	6.676255e-01	1.102498e+01
2.205999999999868e+00	6.670952e-01	1.102998e+01
2.206999999999868e+00	6.665517e-01	1.103498e+01
2.207999999999868e+00	6.659945e-01	1.103998e+01
2.208999999999868e+00	6.654228e-01	1.104498e+01
2.209999999999868e+00	6.648360e-01	1.104998e+01
2.210999999999868e+00	6.642332e-01	1.105498e+01
2.211999999999867e+00	6.636139e-01	1.105998e+01
2.212999999999867e+00	6.629769e-01	1.106498e+01
2.213999999999867e+00	6.623214e-01	1.106998e+01
2.214999999999867e+00	6.616465e-01	1.107498e+01
2.215999999999867e+00	6.609511e-01	1.107998e+01
2.216999999999867e+00	6.602339e-01	1.108498e+01
2.217999999999867e+00	6.594936e-01	1.108998e+01
2.218999999999867e+00	6.587288e-01	1.109498e+01
2.219999999999867e+00	6.579381e-01	1.109998e+01
2.220999999999866e+00	6.571196e-01	1.110498e+01
2.221999999999866e+00	6.562717e-01	1.110998e+01
2.222999999999866e+00	6.553921e-01	1.111498e+01
2.223999999999866e+00	6.544787e-01	1.111998e+01
2.224999999999866e+00	6.535288e-01	1.112498e+01
2.225999999999866e+00	6.525397e-01	1.112998e+01
2.226999999999866e+00	6.515083e-01	1.113498e+01
2.227999999999866e+00	6.504309e-01	1.113998e+01
2.228999999999866e+00	6.493037e-01	1.114498e+01
2.229999999999865e+00	6.481218e-01	1.114998e+01
2.230999999999865e+00	6.468803e-01	1.115498e+01
2.231999999999865e+00	6.455731e-01	1.115998e+01
2.232999999999865e+00	6.441934e-01	1.116498e+01
2.233999999999865e+00	6.427330e-01	1.116998e+01
2.234999999999865e+00	6.411825e-01	1.117498e+01
2.235999999999865e+00	6.395308e-01	1.117998e+01
2.236999999999865e+00	6.377644e-01	1.118498e+01
2.237999999999865e+00	6.358671e-01	1.118998e+01
2.238999999999864e+00	6.338192e-01	1.119498e+01
2.239999999999864e+00	6.315961e-01	1.119998e+01
2.240999999999864e+00	6.291671e-01	1.120498e+01
2.241999999999864e+00	6.264920e-01	1.120998e+01
2.242999999999864e+00	6.235191e-01	1.121498e+01
2.243999999999864e+00	6.201783e-01	1.121998e+01
2.244999999999864e+00	6.163731e-01	1.122498e+01
2.245999999999864e+00	6.119648e-01	1.122998e+01
2.246999999999864e+00	6.067464e-01	1.123498e+01
2.247999999999863e+00	6.003925e-01	1.123998e+01
2.248999999999863e+00	5.923576e-01	1.124498e+01
2.249999999999863e+00	5.816649e-01	1.124998e+01
2.250999999999863e+00	5.661936e-01	1.125498e+01
2.251999999999863e+00	5.428001e-01	1.125998e+01
2.252999999999863e+00	5.084198e-01	1.126498e+01
2.253999999999863e+00	4.663018e-01	1.126998e+01
2.254999999999863e+00	4.215697e-01	1.127498e+01
2.255999999999863e+00	3.763570e-01	1.127998e+01
2.256999999999862e+00	3.310511e-01	1.128498e+01
2.257999999999862e+00	2.857288e-01	1.128998e+01
2.258999999999862e+00	2.404040e-01	1.129498e+01
2.259999999999862e+00	1.950784e-01	1.129998e+01
2.260999999999862e+00	1.497528e-01	1.130498e+01
2.261999999999862e+00	1.044272e-01	1.130998e+01
2.262999999999862e+00	5.910155e-02	1.131498e+01
2.263999999999862e+00	1.377594e-02	1.131998e+01
2.264999999999862e+00	-3.154967e-02	1.132498e+01
2.265999999999861e+00	-7.687528e-02	1.132998e+01
2.266999999999861e+00	-1.222009e-01	1.133498e+01
2.267999999999861e+00	-1.675265e-01	1.133998e+01
2.268999999999861e+00	-2.128521e-01	1.134498e+01
2.269999999999861e+00	-2.581777e-01	1.134998e+01
2.270999999999861e+00	-3.035033e-01	1.135498e+01
2.271999999999861e+00	-3.488289e-01	1.135998e+01
2.272999999999861e+00	-3.941545e-01	1.136498e+01
2.273999999999861e+00	-4.394802e-01	1.136998e+01
2.274999999999860e+00	-4.848058e-01	1.137498e+01
2.275999999999860e+00	-5.301314e-01	1.137998e+01
2.276999999999860e+00	-5.754570e-01	1.138498e+01
2.277999999999860e+00	-6.207826e-01	1.138998e+01
2.278999999999860e+00	-6.661083e-01	1.139498e+01
2.279999999999860e+00	-7.114339e-01	1.139998e+01
2.280999999999860e+00	-7.567595e-01	1.140498e+01
2.281999999999860e+00	-8.020851e-01	1.140998e+01
2.282999999999860e+00	-8.474107e-01	1.141498e+01
2.283999999999859e+00	-8.927364e-01	1.141998e+01
2.284999999999859e+00	-9.380620e-01	1.142498e+01
2.285999999999859e+00	-9.833876e-01	1.142998e+01
2.286999999999859e+00	-1.028713e+00	1.143498e+01
2.287999999999859e+00	-1.074039e+00	1.143998e+01
2.288999999999859e+00	-1.119365e+00	1.144498e+01
2.289999999999859e+00	-1.164690e+00	1.144998e+01
2.290999999999859e+00	-1.210016e+00	1.145498e+01
2.291999999999859e+00	-1.255342e+00	1.145998e+01
2.292999999999858e+00	-1.300667e+00	1.146498e+01
2.293999999999858e+00	-1.345993e+00	1.146998e+01
2.294999999999858e+00	-1.391318e+00	1.147498e+01
2.295999999999858e+00	-1.436644e+00	1.147998e+01
2.296999999999858e+00	-1.481970e+00	1.148498e+01
2.297999999999858e+00	-1.527295e+00	1.148998e+01
2.298999999999858e+00	-1.572621e+00	1.149498e+01
2.300000000000000e+00	-1.617947e+00	1.149998e+01
